"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35108","Default filter auto-applies after logout and re-login","chromium","Fri Sep 11 10:21:41 UTC 2026","passed","Fri Sep 11 10:22:16 UTC 2026","Exceptions — Default Filter (Serial)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","16870","Save a filter preset, verify it is auto-selected, then delete it","chromium","Fri Sep 11 10:17:58 UTC 2026","passed","Fri Sep 11 10:18:14 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","7881","Pre-Decisions page loads with either records or the empty-state message","chromium","Fri Sep 11 10:24:53 UTC 2026","passed","Fri Sep 11 10:25:01 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","22833","Business Clients sub-page loads correctly","webkit","Fri Sep 11 10:28:54 UTC 2026","passed","Fri Sep 11 10:29:17 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15858","Grid loads with data rows and key column headers","firefox","Fri Sep 11 10:22:35 UTC 2026","passed","Fri Sep 11 10:22:51 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","17974","Default Decision Log sub-page loads correctly","webkit","Fri Sep 11 10:32:35 UTC 2026","passed","Fri Sep 11 10:32:53 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10581","Default Decision Log sub-page loads correctly","msedge","Fri Sep 11 10:12:49 UTC 2026","passed","Fri Sep 11 10:13:00 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","16448","Last page arrow jumps to the final page","webkit","Fri Sep 11 10:37:07 UTC 2026","passed","Fri Sep 11 10:37:24 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","15516","Saved Filters dropdown is visible and defaults to no preset","firefox","Fri Sep 11 10:25:23 UTC 2026","passed","Fri Sep 11 10:25:38 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","17460","Verify Total Exceptions and Total Exception Amount labels are visible","firefox","Fri Sep 11 10:14:09 UTC 2026","passed","Fri Sep 11 10:14:26 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","6205","Presented Checks page loads correctly","msedge","Fri Sep 11 10:10:26 UTC 2026","passed","Fri Sep 11 10:10:32 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","15531","Excel export button is visible and enabled","webkit","Fri Sep 11 10:36:16 UTC 2026","passed","Fri Sep 11 10:36:32 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","12460","Billing Reports sub-page loads correctly","webkit","Fri Sep 11 10:30:14 UTC 2026","passed","Fri Sep 11 10:30:26 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","7636","Verify navigation to Exceptions via nav menu","chromium","Fri Sep 11 10:15:01 UTC 2026","passed","Fri Sep 11 10:15:09 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","7211","Grid View toggle navigates to the open-exceptions grid and shows key column headers","msedge","Fri Sep 11 10:20:51 UTC 2026","passed","Fri Sep 11 10:20:58 UTC 2026","Exceptions — Smoke (Continued)","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","14005","Previous page button returns to page 1, First page button re-enables disabled state","chromium","Fri Sep 11 10:21:14 UTC 2026","passed","Fri Sep 11 10:21:28 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","12682","Validate session persists after page refresh","chromium","Fri Sep 11 10:12:15 UTC 2026","passed","Fri Sep 11 10:12:28 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","16340","Page size change to 10 updates pagination info in bottom-right pager","msedge","Fri Sep 11 10:14:58 UTC 2026","passed","Fri Sep 11 10:15:14 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","5463","Validate Login functionality with incorrectPassword","firefox","Fri Sep 11 10:10:32 UTC 2026","passed","Fri Sep 11 10:10:38 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","14810","Clicking a column header sorts ascending, clicking again sorts descending","firefox","Fri Sep 11 10:20:38 UTC 2026","passed","Fri Sep 11 10:20:53 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
"","13097","Presented Checks page loads correctly","webkit","Fri Sep 11 10:27:12 UTC 2026","passed","Fri Sep 11 10:27:26 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","10557","Grid loads with data rows and key column headers","chromium","Fri Sep 11 10:15:39 UTC 2026","passed","Fri Sep 11 10:15:49 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","10492","Next page arrow advances to page 2","chromium","Fri Sep 11 10:16:45 UTC 2026","passed","Fri Sep 11 10:16:55 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","6219","Validate forgot password functionality with No email","chromium","Fri Sep 11 10:12:03 UTC 2026","passed","Fri Sep 11 10:12:09 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","7205","Verify ACH Only tab shows ACH-specific chart sections","msedge","Fri Sep 11 10:12:07 UTC 2026","passed","Fri Sep 11 10:12:14 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","23835","Settings page loads correctly","webkit","Fri Sep 11 10:28:07 UTC 2026","passed","Fri Sep 11 10:28:31 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","11528","Teller page loads correctly","firefox","Fri Sep 11 10:10:50 UTC 2026","passed","Fri Sep 11 10:11:02 UTC 2026","Application Navigation Smoke Tests","specs\Smoke\2-NavigationSmoke.spec.ts","",""
"","12922","Validate Login functionality with xssInUsername","firefox","Fri Sep 11 10:11:09 UTC 2026","passed","Fri Sep 11 10:11:22 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","10803","Page size change to 10 updates pagination info in bottom-right pager","chromium","Fri Sep 11 10:20:29 UTC 2026","passed","Fri Sep 11 10:20:40 UTC 2026","Exceptions — Smoke","specs\Smoke\8-ExceptionsSmoke.spec.ts","",""
"","12902","Verify profile menu shows My Info and Logout links","firefox","Fri Sep 11 10:15:15 UTC 2026","passed","Fri Sep 11 10:15:28 UTC 2026","Home Dashboard","specs\Smoke\3-HomeDashboardSmoke.spec.ts","",""
"","11049","Page size change to 10 updates pagination info in bottom-right pager","chromium","Fri Sep 11 10:16:33 UTC 2026","passed","Fri Sep 11 10:16:45 UTC 2026","Presented Checks — Smoke","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","19791","Validate Login functionality with correctCredentials","firefox","Fri Sep 11 10:10:00 UTC 2026","passed","Fri Sep 11 10:10:20 UTC 2026","","specs\Smoke\1-LoginSmoke.spec.ts","",""
"","8032","Page size change to 10 updates pagination info in bottom-right pager","msedge","Fri Sep 11 10:18:02 UTC 2026","passed","Fri Sep 11 10:18:10 UTC 2026","ACH — Smoke","specs\Smoke\7-ACHSmoke.spec.ts","",""
"","17985","""Delete"" on a row shows a confirm modal; Cancel dismisses it without deleting","webkit","Fri Sep 11 10:40:23 UTC 2026","passed","Fri Sep 11 10:40:41 UTC 2026","Presented Checks — Smoke (Continued)","specs\Smoke\5-PresentedChecksSmoke.spec.ts","",""
"","11415","""Edit"" link on a row navigates to the check edit form","msedge","Fri Sep 11 10:16:23 UTC 2026","passed","Fri Sep 11 10:16:34 UTC 2026","Issued Checks — Smoke (Continued)","specs\Smoke\4-IssuedChecksSmoke.spec.ts","",""
